Name,SMILES,MW,LogP,TPSA,NumRotatableBonds,NumHDonors,NumHAcceptors,FractionCsp3,NumAromaticRings,NumSaturatedRings,NumAliphaticRings,FlexibilityIndex,AromaticFraction,HBondCapacity
styrene_DP2,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],418.6240000000001,8.599800000000005,0.0,11,0,0,0.25,4,0,0,0.15942028985507245,0.36363636363636365,0
styrene_DP5,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],1043.536000000001,21.643200000000014,0.0,29,0,0,0.25,10,0,0,0.1695906432748538,0.37037037037037035,0
styrene_DP10,[H]c1c([H])c([H])c(C([H])([H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])[C@]([H])(c2c([H])c([H])c([H])c([H])c2[H])C([H])([H])C([H])([H])C([H])([H])c2c([H])c([H])c([H])c([H])c2[H])c([H])c1[H],2085.0559999999978,43.38219999999992,0.0,59,0,0,0.25,20,0,0,0.17302052785923755,0.37267080745341613,0
ethylene_DP2,[H]C([H])=C([H])/C([H])=C([H])/C([H])=C(\[H])C([H])=C([H])[H],106.16799999999996,2.4708000000000006,0.0,3,0,0,0.0,0,0,0,0.17647058823529413,0.0,0
ethylene_DP5,[H]C([H])=C([H])/C([H])=C([H])/C([H])=C([H])/C([H])=C([H])/C([H])=C([H])/C([H])=C([H])/C([H])=C([H])/C([H])=C([H])/C([H])=C(\[H])C([H])=C([H])[H],262.3959999999999,5.808000000000003,0.0,9,0,0,0.0,0,0,0,0.21951219512195122,0.0,0
ethylene_DP10,[H]C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C([H])/C([H])=C([H])\C([H])=C(\[H])C([H])=C([H])[H],522.7760000000003,11.369999999999987,0.0,19,0,0,0.0,0,0,0,0.2345679012345679,0.0,0
propylene_DP2,[H]C([H])=C([H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])C([H])=C([H])[H],162.276,4.031200000000002,0.0,7,0,0,0.3333333333333333,0,0,0,0.2413793103448276,0.0,0
propylene_DP5,[H]C([H])=C([H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])C([H])=C([H])[H],402.666,9.708999999999996,0.0,19,0,0,0.3333333333333333,0,0,0,0.2676056338028169,0.0,0
propylene_DP10,[H]C([H])=C([H])C([H])([H])C([H])([H])/C([H])=C([H])\C([H])=C(/[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])\C([H])=C(/[H])C([H])([H])C([H])([H])/C([H])=C([H])\C([H])=C(/[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])/C([H])=C(\[H])C([H])([H])C([H])([H])/C([H])=C([H])\C([H])=C(/[H])C([H])([H])C([H])([H])/C([H])=C([H])\C([H])=C(/[H])C([H])([H])C([H])([H])C([H])=C([H])[H],803.3160000000006,19.171999999999993,0.0,39,0,0,0.3333333333333333,0,0,0,0.2765957446808511,0.0,0
